type,space,price,area_price,address,metro,time_to_metro,date,source
2-к. квартира,59,13 400 000₽,227 119 ₽,"Камышовая ул., 56к3",Беговая,30,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_59_m_1113_et._7879848011?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ5bWhXcjRTQmc2TXhoYzVHIjt9Cy6-Jj8AAAA
2-к. квартира,55,16 700 000₽,303 085 ₽,"Московский район, Авиационная ул., 15",Московская,5,23.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_551_m_55_et._7868098401?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ5bWhXcjRTQmc2TXhoYzVHIjt9Cy6-Jj8AAAA
1-к. квартира,42,11 600 000₽,276 190 ₽,"ул. Оптиков, 34к2",Беговая,20,12.01.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_42_m_1023_et._5026308115?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ5bWhXcjRTQmc2TXhoYzVHIjt9Cy6-Jj8AAAA
Апартаменты-студия,29,8 880 000₽,297 987 ₽,"наб. Макарова, 58с1",Приморская,20,20.02.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_298_m_311_et._4436563163?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ5bWhXcjRTQmc2TXhoYzVHIjt9Cy6-Jj8AAAA
Квартира-студия,45,13 800 000₽,306 667 ₽,"Горная ул., 1к1",Удельная,20,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_45_m_77_et._8045083268?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
2-к. квартира,44,7 700 000₽,175 000 ₽,"Пискарёвский пр-т, 48",Академическая,31,26.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44_m_55_et._7930532692?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,94,35 990 000₽,382 872 ₽,"Таврическая ул., 5",Чернышевская,15,16.03.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_94_m_46_et._7238515102?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,86,22 550 000₽,261 298 ₽,"ул. Стасовой, 1",Ладожская,31,23.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_863_m_1416_et._7829534568?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
4-к. квартира,74,15 000 000₽,202 703 ₽,"наб. Обводного канала, 96",Фрунзенская,5,27.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_74_m_66_et._7906454117?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,36,8 000 000₽,218 579 ₽,"пр-т Кузнецова, 12к2",Юго-Западная,30,29.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_366_m_1523_et._7598198390?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,33,11 150 000₽,335 843 ₽,"пр-т Энергетиков, 9к1",Ладожская,10,16.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_332_m_1522_et._7578176215?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,33,9 300 000₽,275 148 ₽,"ул. Ворошилова, 7",Проспект Большевиков,15,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_338_m_710_et._7970712823?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,36,7 280 000₽,197 826 ₽,"ш. Революции, 27",Ладожская,31,22.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_368_m_1214_et._7837745082?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
Апартаменты-студия,27,5 690 000₽,210 741 ₽,"ул. Хошимина, 16А",Проспект Просвещения,10,21.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_27_m_1616_et._7728658307?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
2-к. квартира,53,13 500 000₽,250 464 ₽,"Пулковское ш., 26к5",Звёздная,20,19.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_539_m_517_et._7828195598?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,36,8 200 000₽,224 044 ₽,"пос. Парголово, ул. Шишкина, 293",Парнас,30,24.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_366_m_2025_et._7878105059?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
2-к. квартира,50,14 100 000₽,282 000 ₽,"ул. Шелгунова, 7к2",Пролетарская,10,27.07.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50_m_1824_et._7524553044?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,29,5 900 000₽,202 055 ₽,"Искровский пр-т, 30",Улица Дыбенко,15,06.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_292_m_19_et._7772288384?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,56,11 200 000₽,200 000 ₽,"пр-т Ветеранов, 71",Проспект Ветеранов,15,17.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_56_m_39_et._7549302151?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,44,17 800 000₽,404 545 ₽,"Московский пр-т, 183-185Ак4",Московская,5,20.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_44_m_714_et._7750927697?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,33,6 200 000₽,185 075 ₽,"ул. Бурцева, 22",Проспект Ветеранов,30,28.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_335_m_49_et._7698991121?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
4-к. квартира,90,15 700 000₽,173 481 ₽,"Краснодонская ул., 4",Новочеркасская,31,28.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_905_m_13_et._7600103476?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,45,8 990 000₽,198 455 ₽,"Долгоозёрная ул., 6к2",Комендантский проспект,30,15.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_453_m_310_et._7772688860?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,76,18 000 000₽,236 531 ₽,"Дрезденская ул., 5",Удельная,15,27.12.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_761_m_25_et._7788227730?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,36,7 200 000₽,200 000 ₽,"Русановская ул., 16к1",Обухово,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_36_m_624_et._7973773371?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
Квартира-студия,26,7 200 000₽,276 923 ₽,"ул. Турку, 1к2",Международная,15,22.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_26_m_816_et._7855601664?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
2-к. квартира,47,12 500 000₽,261 506 ₽,"пр-т Энгельса, 7Б",Лесная,30,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_478_m_25_et._8045464218?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,66,17 500 000₽,262 369 ₽,"Большеохтинский пр-т, 27",Новочеркасская,31,28.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_667_m_37_et._7915402042?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
Квартира-студия,25,6 500 000₽,260 000 ₽,"пос. Парголово, Толубеевский пр., 24",Парнас,30,25.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_25_m_2627_et._7733728986?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
Апартаменты-студия,22,6 999 000₽,309 690 ₽,"Тележная ул., 13В",Площадь А. Невского II,10,18.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/apartamenty-studiya_226_m_34_et._7742707143?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,46,9 000 000₽,195 652 ₽,"Планерная ул., 21к3",Комендантский проспект,30,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_46_m_910_et._7870474182?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,31,13 500 000₽,429 936 ₽,"Уральская ул., 23",Приморская,20,21.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_314_m_312_et._7856416932?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,71,17 000 000₽,238 429 ₽,"2-й Муринский пр-т, 41",Площадь Мужества,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_713_m_512_et._7925360389?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
2-к. квартира,48,8 500 000₽,173 824 ₽,"ул. Шотмана, 7к1",Улица Дыбенко,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_489_m_49_et._7970183232?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,29,8 350 000₽,286 942 ₽,"ул. Шевченко, 17",Горный институт,15,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_291_m_89_et._7879181418?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,70,16 900 000₽,238 364 ₽,"наб. Обводного канала, 128Б",Балтийская,10,01.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_709_m_33_et._7675862725?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
4-к. квартира,120,25 400 000₽,211 490 ₽,"Ленинский пр-т, 78к1",Юго-Западная,30,18.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_1201_m_222_et._7719883100?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,31,4 950 000₽,159 677 ₽,"пр-т Ветеранов, 136",Проспект Ветеранов,31,14.11.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_31_m_55_et._7724917516?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,30,6 300 000₽,206 557 ₽,"Кондратьевский пр-т, 89",Площадь Мужества,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_305_m_29_et._7937961441?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
Квартира-студия,24,8 150 000₽,339 583 ₽,"пр-т Энергетиков, 11к2",Ладожская,15,28.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_24_m_722_et._7744767169?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
Аукцион: 3-к. квартира,70,от 7 540 907₽,106 510 ₽,"ул. Савушкина, 130к2",Беговая,5,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/auktsion_3-k._kvartira_708_m_117_et._7920436211?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,32,6 200 000₽,191 358 ₽,"пос. Шушары, Старорусский пр-т, 13к1",Купчино,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_324_m_1012_et._7902490949?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,60,10 800 000₽,179 104 ₽,"пр-т Художников, 34/12",Проспект Просвещения,20,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_603_m_89_et._7990127878?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
1-к. квартира,31,10 100 000₽,318 612 ₽,"Дальневосточный пр-т, 23",Проспект Большевиков,30,24.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_317_m_715_et._7821239988?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,85,26 000 000₽,305 882 ₽,"ул. Челюскина, 2",Приморская,31,18.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_85_m_66_et._7661471083?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
2-к. квартира,81,33 500 000₽,413 580 ₽,"Фермское ш., 12Л",Удельная,10,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_81_m_910_et._7893632139?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
2-к. квартира,70,13 690 000₽,195 014 ₽,"ул. Коммуны, 50",Проспект Большевиков,31,02.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_702_m_423_et._7554977892?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJ2U2V0YVZhZXpQNXY1ZW83Ijt9wGQtej8AAAA
3-к. квартира,87,19 999 000₽,229 610 ₽,"ул. Передовиков, 9к2",Ладожская,30,22.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_871_m_2024_et._7667086009?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
1-к. квартира,33,7 000 000₽,212 121 ₽,"Октябрьская наб., 124к7",Обухово,31,27.10.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_33_m_1717_et._7737135617?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
4-к. квартира,64,11 600 000₽,179 567 ₽,"Бухарестская ул., 94к1",Проспект Славы,5,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/4-k._kvartira_646_m_49_et._7977457347?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
1-к. квартира,44,14 850 000₽,330 735 ₽,"Морская наб., 21к2",Приморская,20,20.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_449_m_1214_et._7825976334?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
2-к. квартира,50,8 600 000₽,171 657 ₽,"пр-т Мечникова, 5к2",Академическая,31,24.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_501_m_29_et._7977033432?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
1-к. квартира,41,10 500 000₽,253 012 ₽,"Полевая Сабировская ул., 47к2",Старая деревня,20,08.10.2023,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_415_m_2225_et._3504414667?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
1-к. квартира,31,12 850 000₽,411 859 ₽,"Плесецкая ул., 16",Комендантский проспект,31,30.07.2021,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_312_m_2025_et._2198143063?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
1-к. квартира,41,13 990 000₽,338 741 ₽,"ул. Васенко, 12",Выборгская,31,21.05.2025,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_413_m_913_et._7414384558?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
2-к. квартира,80,19 950 000₽,246 906 ₽,"ул. Маршала Тухачевского, 23",Ладожская,31,07.09.2025,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_808_m_1016_et._7671332227?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
Своб. планировка,38,8 490 000₽,223 421 ₽,"Ленинский пр-т, 79к1",Юго-Западная,30,24.08.2025,https://www.avito.ru/sankt-peterburg/kvartiry/svob._planirovka_38_m_516_et._7612276730?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
Квартира-студия,20,4 100 000₽,205 000 ₽,"Муринская дорога, 27к1",Гражданский проспект,31,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_20_m_1719_et._7870390394?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
2-к. квартира,95,44 787 888₽,471 451 ₽,"Вознесенский пр-т, 41",Садовая,10,13.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_95_m_55_et._7844818177?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
3-к. квартира,59,8 000 000₽,135 135 ₽,"Петергофское ш., 19/33",Юго-Западная,31,26.01.2026,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_592_m_19_et._7861518825?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
1-к. квартира,32,8 400 000₽,255 319 ₽,"Бухарестская ул., 23к1",Международная,10,20.02.2026,https://www.avito.ru/sankt-peterburg/kvartiry/1-k._kvartira_329_m_910_et._7888062653?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
3-к. квартира,90,16 100 000₽,178 492 ₽,"пос. Шушары, Старорусский пр-т, 6",Купчино,31,06.11.2023,https://www.avito.ru/sankt-peterburg/kvartiry/3-k._kvartira_902_m_1921_et._3413097275?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
Квартира-студия,17,6 763 000₽,382 090 ₽,"ул. Швецова, 4",Нарвская,10,29.05.2025,https://www.avito.ru/sankt-peterburg/kvartiry/kvartira-studiya_177_m_45_et._7409265232?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJPS3NoOE1xSkdqaVluRnhWIjt96FRWjz8AAAA
